24.01,46.41,0.0
24.0,46.43,0.0
23.99,46.41,0.0
23.47,46.48,0.0
23.43,46.53,0.0
23.45,46.5,0.0
23.52,46.48,0.0
23.79,46.07,0.0
23.79,46.11,0.0
23.82,46.05,0.0
23.81,46.1,0.0
23.48,45.9,0.0
23.49,45.94,0.0
23.51,45.84,0.0
23.49,45.83,0.0
23.5,45.86,0.0
22.88,46.4,0.0
22.86,46.41,0.0
22.86,46.4,0.0
22.91,46.4,0.0
22.84,46.4,0.0
22.85,46.39,0.0
22.91,46.41,0.0
22.92,46.41,0.0
22.83,46.41,0.0
22.83,46.42,0.0
22.88,46.41,0.0
23.4,46.34,0.0
23.44,46.31,0.0
23.38,46.31,0.0
23.4,46.29,0.0
23.37,46.32,0.0
23.44,46.35,0.0
23.44,46.43,0.0
23.3,46.45,0.0
23.29,46.46,0.0
23.46,46.44,0.0
23.34,46.45,0.0
23.38,46.46,0.0
23.31,46.49,0.0
23.72,46.27,0.0
23.73,46.25,0.0
23.74,46.24,0.0
23.79,46.23,0.0
23.57,46.45,0.0
23.56,46.42,0.0
23.53,46.31,0.0
23.44,46.29,0.0
23.47,46.33,0.0
23.46,46.3,0.0
23.55,46.33,0.0
23.5,46.34,0.0
23.53,46.34,0.0
23.52,46.32,0.0
23.51,46.33,0.0
23.52,46.3,0.0
23.47,46.35,0.0
23.51,46.31,0.0
23.56,46.31,0.0
23.13,46.31,0.0
23.09,46.31,0.0
23.09,46.3,0.0
23.12,46.28,0.0
23.06,46.32,0.0
23.06,46.31,0.0
23.13,46.29,0.0
23.06,46.33,0.0
23.04,46.3,0.0
23.12,46.33,0.0
23.06,46.31,0.0
23.07,46.31,0.0
23.08,46.31,0.0
23.07,46.33,0.0
23.13,46.31,0.0
23.09,46.32,0.0
23.89,46.06,0.0
23.84,46.07,0.0
23.83,46.02,0.0
23.42,46.4,0.0
23.39,46.38,0.0
23.43,46.37,0.0
23.4,46.39,0.0
23.45,46.38,0.0
23.4,46.37,0.0
23.4,45.91,0.0
23.42,45.91,0.0
23.43,45.9,0.0
23.41,45.93,0.0
23.58,45.88,0.0
23.6,45.85,0.0
23.6,45.88,0.0
23.58,45.87,0.0
23.55,45.86,0.0
23.58,45.8,0.0
23.52,45.88,0.0
23.57,45.89,0.0
23.53,45.81,0.0
22.88,46.46,0.0
22.88,46.42,0.0
22.9,46.43,0.0
22.86,46.43,0.0
22.9,46.44,0.0
22.91,46.42,0.0
22.9,46.48,0.0
22.88,46.43,0.0
22.86,46.51,0.0
22.85,46.49,0.0
22.89,46.48,0.0
22.85,46.52,0.0
22.92,46.45,0.0
22.87,46.48,0.0
23.95,46.2,0.0
23.94,46.21,0.0
23.96,46.22,0.0
23.65,46.14,0.0
23.69,46.16,0.0
23.68,46.1,0.0
23.66,46.14,0.0
23.66,46.11,0.0
23.01,46.34,0.0
23.01,46.32,0.0
23.01,46.34,0.0
22.99,46.34,0.0
22.99,46.33,0.0
23.01,46.37,0.0
23.0,46.3,0.0
23.02,46.36,0.0
22.99,46.31,0.0
23.03,46.35,0.0
22.98,46.34,0.0
22.94,46.32,0.0
23.02,46.36,0.0
22.98,46.3,0.0
22.94,46.33,0.0
22.95,46.3,0.0
23.02,46.34,0.0
23.0,46.29,0.0
23.01,46.35,0.0
23.01,46.34,0.0
23.01,46.32,0.0
22.98,46.34,0.0
22.97,46.3,0.0
22.99,46.3,0.0
22.98,46.34,0.0
23.0,46.32,0.0
22.99,46.35,0.0
23.0,46.31,0.0
22.98,46.29,0.0
22.95,46.31,0.0
23.02,46.34,0.0
23.64,46.22,0.0
23.52,46.29,0.0
23.59,46.25,0.0
23.62,46.26,0.0
23.34,45.94,0.0
23.36,45.94,0.0
23.28,45.94,0.0
23.31,45.94,0.0
24.02,46.22,0.0
24.0,46.29,0.0
24.0,46.23,0.0
23.93,46.26,0.0
23.99,46.22,0.0
24.06,46.25,0.0
24.03,46.28,0.0
23.78,45.97,0.0
23.71,45.97,0.0
23.71,45.99,0.0
23.72,45.93,0.0
23.74,45.94,0.0
23.75,46.01,0.0
23.63,45.78,0.0
23.6,45.74,0.0
23.57,45.76,0.0
23.64,45.77,0.0
23.59,45.72,0.0
23.59,45.79,0.0
23.58,45.68,0.0
23.68,46.21,0.0
23.72,46.24,0.0
23.73,46.21,0.0
23.68,46.18,0.0
23.74,46.22,0.0
23.81,46.4,0.0
23.74,46.42,0.0
23.71,46.43,0.0
23.77,46.44,0.0
23.79,46.39,0.0
23.74,46.45,0.0
22.97,46.4,0.0
22.99,46.41,0.0
22.95,46.4,0.0
22.97,46.42,0.0
22.94,46.42,0.0
22.99,46.39,0.0
22.96,46.41,0.0
22.96,46.4,0.0
22.94,46.41,0.0
22.93,46.41,0.0
22.93,46.43,0.0
22.94,46.4,0.0
24.05,46.13,0.0
24.17,46.15,0.0
24.01,46.15,0.0
24.07,46.12,0.0
24.07,46.11,0.0
24.13,46.15,0.0
22.89,46.37,0.0
22.92,46.34,0.0
23.0,46.37,0.0
22.99,46.36,0.0
22.93,46.36,0.0
22.95,46.38,0.0
22.92,46.39,0.0
22.96,46.37,0.0
22.91,46.37,0.0
22.87,46.37,0.0
22.98,46.37,0.0
22.96,46.38,0.0
22.85,46.38,0.0
22.92,46.38,0.0
22.93,46.39,0.0
22.9,46.35,0.0
22.92,46.34,0.0
22.88,46.38,0.0
22.91,46.37,0.0
22.88,46.37,0.0
22.9,46.37,0.0
22.91,46.38,0.0
22.94,46.38,0.0
22.88,46.38,0.0
22.88,46.36,0.0
22.94,46.38,0.0
23.0,46.37,0.0
22.95,46.36,0.0
22.91,46.35,0.0
22.97,46.37,0.0
22.99,46.37,0.0
22.99,46.38,0.0
22.86,46.38,0.0
22.94,46.37,0.0
22.96,46.36,0.0
22.9,46.38,0.0
22.94,46.37,0.0
22.88,46.39,0.0
22.95,46.37,0.0
23.49,45.99,0.0
23.47,46.04,0.0
23.45,46.0,0.0
23.49,46.04,0.0
23.44,46.0,0.0
23.41,46.04,0.0
23.44,46.04,0.0
23.45,46.04,0.0
23.42,46.05,0.0
23.43,46.04,0.0
23.43,45.99,0.0
23.49,46.01,0.0
23.46,46.03,0.0
23.49,46.03,0.0
23.47,46.0,0.0
23.47,46.03,0.0
23.46,46.02,0.0
23.47,46.0,0.0
21.31,46.19,0.0
21.39,46.12,0.0
21.49,46.09,0.0
21.46,46.1,0.0
21.37,46.08,0.0
21.39,46.23,0.0
21.39,46.21,0.0
21.31,46.28,0.0
21.27,46.26,0.0
21.41,46.16,0.0
21.48,46.15,0.0
21.46,46.21,0.0
21.47,46.15,0.0
21.51,46.52,0.0
21.51,46.48,0.0
21.31,46.34,0.0
21.24,46.35,0.0
21.84,46.43,0.0
21.82,46.39,0.0
21.7,46.09,0.0
21.69,46.09,0.0
21.72,46.11,0.0
20.75,46.17,0.0
21.69,46.33,0.0
21.71,46.29,0.0
22.13,46.37,0.0
22.18,46.39,0.0
22.12,46.42,0.0
22.19,46.37,0.0
22.23,46.28,0.0
22.26,46.28,0.0
22.18,46.3,0.0
22.25,46.27,0.0
21.78,46.62,0.0
21.85,46.64,0.0
21.85,46.62,0.0
22.05,46.48,0.0
22.13,46.49,0.0
22.12,46.5,0.0
22.08,46.47,0.0
22.04,46.02,0.0
22.1,45.98,0.0
22.11,46.0,0.0
22.07,45.99,0.0
21.99,46.49,0.0
22.0,46.53,0.0
22.01,46.55,0.0
21.93,46.53,0.0
22.04,46.57,0.0
22.0,46.51,0.0
22.17,45.96,0.0
22.22,45.97,0.0
22.13,45.97,0.0
22.15,45.97,0.0
22.07,46.38,0.0
22.04,46.39,0.0
22.03,46.36,0.0
22.03,46.4,0.0
21.99,46.11,0.0
22.06,46.05,0.0
22.03,46.09,0.0
22.08,46.1,0.0
22.12,46.12,0.0
22.01,46.07,0.0
22.01,46.1,0.0
22.18,46.16,0.0
21.94,46.42,0.0
21.99,46.41,0.0
22.02,46.42,0.0
22.34,46.24,0.0
22.34,46.2,0.0
22.34,46.23,0.0
22.31,46.2,0.0
22.3,46.23,0.0
22.12,46.33,0.0
22.16,46.32,0.0
22.02,46.34,0.0
22.16,46.33,0.0
22.09,46.45,0.0
22.03,46.47,0.0
21.85,46.55,0.0
21.92,46.54,0.0
21.85,46.57,0.0
22.1,46.29,0.0
22.09,46.25,0.0
22.06,46.25,0.0
21.88,46.1,0.0
21.94,46.08,0.0
21.88,46.08,0.0
21.8,46.11,0.0
21.82,46.11,0.0
21.61,46.21,0.0
21.98,46.58,0.0
21.96,46.55,0.0
22.04,46.63,0.0
21.95,46.59,0.0
22.03,46.59,0.0
22.01,46.61,0.0
22.03,46.61,0.0
21.92,46.61,0.0
21.99,46.61,0.0
21.89,46.61,0.0
22.24,46.41,0.0
22.21,46.41,0.0
22.25,46.37,0.0
22.21,46.43,0.0
22.23,46.43,0.0
22.25,46.32,0.0
22.18,46.31,0.0
22.3,46.33,0.0
22.2,46.31,0.0
22.2,46.34,0.0
21.84,46.05,0.0
21.89,45.98,0.0
21.85,46.0,0.0
21.81,46.07,0.0
21.92,46.01,0.0
21.15,46.12,0.0
21.2,46.13,0.0
21.19,46.13,0.0
21.22,46.13,0.0
21.59,46.15,0.0
21.59,46.17,0.0
21.61,46.14,0.0
21.31,46.52,0.0
21.37,46.49,0.0
22.34,46.27,0.0
22.31,46.27,0.0
22.37,46.35,0.0
22.33,46.3,0.0
22.34,46.25,0.0
22.34,46.28,0.0
22.27,46.24,0.0
22.31,46.3,0.0
22.36,46.32,0.0
22.39,46.34,0.0
22.6,46.27,0.0
22.61,46.29,0.0
22.58,46.29,0.0
22.64,46.34,0.0
22.6,46.3,0.0
22.56,46.24,0.0
22.55,46.28,0.0
22.56,46.28,0.0
22.6,46.23,0.0
22.55,46.26,0.0
22.56,46.25,0.0
22.62,46.27,0.0
22.63,46.32,0.0
22.64,46.29,0.0
22.65,46.26,0.0
22.61,46.25,0.0
22.08,46.5,0.0
22.05,46.53,0.0
22.06,46.55,0.0
22.09,46.51,0.0
22.04,46.51,0.0
22.09,46.53,0.0
22.17,46.41,0.0
22.19,46.42,0.0
22.19,46.45,0.0
22.18,46.45,0.0
21.21,46.31,0.0
21.17,46.28,0.0
21.18,46.29,0.0
21.32,46.39,0.0
21.35,46.42,0.0
21.6,46.6,0.0
21.7,46.62,0.0
21.67,46.62,0.0
21.64,46.63,0.0
22.25,46.46,0.0
22.25,46.43,0.0
21.54,46.39,0.0
21.6,46.41,0.0
21.59,46.12,0.0
21.63,46.11,0.0
21.66,46.14,0.0
21.53,46.14,0.0
21.07,46.17,0.0
21.18,46.14,0.0
21.16,46.21,0.0
21.13,46.26,0.0
20.91,46.23,0.0
20.95,46.25,0.0
22.39,46.04,0.0
22.39,46.08,0.0
22.37,46.01,0.0
22.44,46.14,0.0
22.4,46.11,0.0
22.39,46.03,0.0
21.35,46.58,0.0
21.34,46.62,0.0
22.43,46.3,0.0
22.45,46.29,0.0
22.45,46.26,0.0
22.43,46.28,0.0
22.39,46.29,0.0
22.4,46.29,0.0
22.47,46.28,0.0
22.24,46.01,0.0
22.28,45.98,0.0
22.29,46.0,0.0
22.21,46.01,0.0
22.24,46.07,0.0
22.27,46.05,0.0
22.32,46.01,0.0
22.3,46.09,0.0
22.24,45.99,0.0
20.98,46.09,0.0
21.02,46.1,0.0
20.96,46.07,0.0
21.05,46.11,0.0
21.71,46.38,0.0
21.77,46.38,0.0
21.76,46.37,0.0
20.93,46.11,0.0
21.61,46.52,0.0
21.58,46.56,0.0
21.63,46.48,0.0
21.51,46.34,0.0
21.58,46.34,0.0
21.44,46.51,0.0
21.29,46.06,0.0
21.34,46.07,0.0
21.37,46.02,0.0
21.4,46.03,0.0
21.32,46.03,0.0
20.84,46.11,0.0
21.73,46.57,0.0
21.76,46.44,0.0
21.71,46.47,0.0
21.79,46.47,0.0
21.92,46.34,0.0
21.95,46.31,0.0
21.98,46.35,0.0
21.94,46.33,0.0
21.9,46.35,0.0
21.45,46.42,0.0
21.64,46.27,0.0
21.65,46.29,0.0
21.67,46.3,0.0
21.74,46.01,0.0
21.68,45.95,0.0
21.79,45.96,0.0
21.81,46.02,0.0
21.91,46.29,0.0
22.0,46.26,0.0
22.01,46.28,0.0
21.95,46.22,0.0
21.8,46.32,0.0
21.76,46.27,0.0
21.78,46.25,0.0
21.82,46.34,0.0
21.81,46.26,0.0
21.86,46.3,0.0
22.16,46.01,0.0
22.17,46.09,0.0
22.14,46.04,0.0
22.22,46.07,0.0
22.1,46.03,0.0
22.16,46.03,0.0
21.22,46.02,0.0
21.11,46.04,0.0
21.13,46.01,0.0
22.53,46.31,0.0
22.47,46.34,0.0
22.55,46.37,0.0
22.56,46.34,0.0
22.53,46.33,0.0
22.56,46.31,0.0
22.44,46.36,0.0
22.51,46.33,0.0
21.56,46.07,0.0
21.58,46.05,0.0
21.62,46.07,0.0
21.65,46.41,0.0
21.57,46.44,0.0
21.52,46.62,0.0
21.5,46.64,0.0
21.4,46.28,0.0
21.39,46.29,0.0
21.38,46.26,0.0
24.88,44.86,0.0
24.82,44.9,0.0
24.77,44.88,0.0
24.79,44.89,0.0
24.76,44.88,0.0
24.74,44.9,0.0
24.81,44.91,0.0
24.82,44.88,0.0
24.77,44.89,0.0
24.9,44.78,0.0
24.89,44.82,0.0
24.94,44.96,0.0
24.94,44.99,0.0
24.91,44.94,0.0
24.91,44.91,0.0
24.98,44.97,0.0
24.88,44.89,0.0
24.87,44.93,0.0
24.96,44.88,0.0
24.95,44.9,0.0
24.97,44.84,0.0
24.94,44.87,0.0
24.92,44.87,0.0
24.91,44.89,0.0
24.95,44.86,0.0
24.89,44.86,0.0
25.05,45.28,0.0
25.08,45.27,0.0
25.09,45.29,0.0
25.11,45.28,0.0
25.11,45.27,0.0
25.11,45.27,0.0
25.13,45.32,0.0
25.11,45.3,0.0
25.08,45.29,0.0
25.1,45.28,0.0
24.68,45.14,0.0
24.65,45.1,0.0
24.88,44.66,0.0
24.87,44.72,0.0
24.88,44.72,0.0
24.9,44.73,0.0
24.86,44.74,0.0
24.84,44.73,0.0
24.83,44.7,0.0
25.09,44.81,0.0
25.09,44.85,0.0
25.1,44.85,0.0
25.09,44.86,0.0
25.08,44.84,0.0
24.67,45.21,0.0
24.67,45.23,0.0
24.71,45.23,0.0
24.71,45.21,0.0
24.66,45.21,0.0
24.7,45.25,0.0
24.72,45.24,0.0
25.03,45.3,0.0
25.01,45.31,0.0
24.97,45.32,0.0
24.85,44.78,0.0
24.82,44.76,0.0
24.79,44.8,0.0
24.84,44.8,0.0
24.79,44.78,0.0
24.93,45.19,0.0
24.92,45.2,0.0
24.89,45.23,0.0
24.91,45.19,0.0
24.64,45.33,0.0
24.61,45.33,0.0
24.64,45.34,0.0
24.7,44.89,0.0
24.71,44.86,0.0
24.74,44.87,0.0
24.71,44.9,0.0
24.69,44.87,0.0
24.73,44.88,0.0
24.75,44.86,0.0
24.69,45.07,0.0
24.6,45.07,0.0
24.67,45.07,0.0
24.71,45.06,0.0
24.71,45.02,0.0
24.71,45.04,0.0
24.65,45.04,0.0
24.68,45.05,0.0
24.64,45.08,0.0
24.68,45.09,0.0
24.94,45.06,0.0
24.94,45.03,0.0
24.93,45.09,0.0
24.93,45.11,0.0
24.94,45.09,0.0
24.94,45.11,0.0
24.95,45.07,0.0
25.08,44.94,0.0
25.09,44.91,0.0
25.11,44.99,0.0
25.08,44.96,0.0
24.94,45.23,0.0
24.95,45.27,0.0
24.93,45.25,0.0
24.95,45.25,0.0
24.78,44.43,0.0
24.76,44.48,0.0
24.76,44.39,0.0
24.77,44.46,0.0
24.78,44.45,0.0
24.78,44.46,0.0
24.78,44.45,0.0
24.8,44.4,0.0
24.79,44.42,0.0
24.78,44.44,0.0
24.78,44.48,0.0
24.76,44.47,0.0
25.14,44.87,0.0
25.14,44.88,0.0
25.14,44.89,0.0
25.14,44.86,0.0
25.2,44.89,0.0
25.17,44.85,0.0
25.14,44.84,0.0
25.14,44.9,0.0
25.13,45.18,0.0
25.14,45.16,0.0
25.13,45.17,0.0
25.13,45.2,0.0
25.14,45.01,0.0
25.16,45.0,0.0
24.78,45.28,0.0
24.77,45.3,0.0
24.76,45.31,0.0
24.79,45.28,0.0
24.76,45.27,0.0
24.77,45.25,0.0
24.77,45.27,0.0
24.78,45.27,0.0
24.77,45.26,0.0
24.83,44.93,0.0
24.85,44.93,0.0
24.76,44.98,0.0
24.79,44.96,0.0
24.81,44.94,0.0
24.78,44.97,0.0
25.0,45.27,0.0
24.94,44.6,0.0
24.92,44.6,0.0
24.92,44.58,0.0
24.95,44.58,0.0
24.93,44.58,0.0
24.9,44.61,0.0
24.91,44.59,0.0
24.9,44.6,0.0
24.89,44.64,0.0
24.94,44.62,0.0
24.9,44.63,0.0
24.96,44.44,0.0
24.9,44.45,0.0
24.97,44.47,0.0
25.01,44.85,0.0
25.05,44.82,0.0
24.97,44.85,0.0
25.03,44.88,0.0
25.04,44.85,0.0
25.04,44.84,0.0
25.01,44.86,0.0
